gene_symbol	identifier	clan	prd_score	netto_dup	orthologs_cnt	human_dup	human_frac	human_protein_cnt
SIPA1L2	ENSGT00760000119182_ENSG00000116991	motif	0.556275303644	11	14	0	0	1
PBX3	ENSGT00390000016426_ENSG00000167081	motif	0.185856950067	6	15	0	0	1
UNKL	ENSGT00390000012005_ENSG00000059145	motif	-0.247088134538	0	13	0	0	1
PPARGC1A	ENSGT00530000063196_ENSG00000109819	motif	-0.229438982071	0	14	0	0	1
EPS8L2	ENSGT00390000003646_ENSG00000177106	motif	-0.247088134538	0	13	0	0	1
RPS6KC1	ENSGT00890000139413_ENSG00000136643	motif	-0.267678812416	0	12	0	0	1
CLN8	ENSGT00390000001315_ENSG00000182372	motif	-0.229438982071	0	14	0	0	2
TTC23	ENSGT00530000063847_ENSG00000103852_TPR_12	TPR	-0.356905083221	0	9	0	0	1
SMAP2	ENSGT00900000140892_ENSG00000084070	motif	-0.214143049933	0	15	0	0	1
MAPK8IP3	ENSGT00670000097546_ENSG00000138834	motif	-0.0151532677848	3	14	0	0	1
VDR	ENSGT00870000136372_ENSG00000111424	motif	-0.200759109312	0	16	0	0	1
ARHGEF17	ENSGT00670000097546_ENSG00000110237	motif	-0.247088134538	0	13	0	0	1
GEMIN4	ENSGT00390000012296_ENSG00000179409	motif	0.127703875072	5	14	0	0	1
RORB	ENSGT00870000136388_ENSG00000198963	motif	-0.147476383266	1	15	0	0	1
MTO1	ENSGT00390000011297_ENSG00000135297	motif	-0.170165057614	1	13	0	0	1
RACGAP1	ENSGT00920000148941_ENSG00000161800	motif	-0.0101021785232	3	21	0	0	1
TNS1	ENSGT00760000119113_ENSG00000079308	motif	-0.200759109312	0	16	0	0	1
OCRL	ENSGT00760000119075_ENSG00000122126	motif	0.236740890688	7	16	0	0	1
KNG1	ENSGT00440000039713_ENSG00000113889_Cystatin	Cystatin	-0.147476383266	1	15	0	0	1
AGO1	ENSGT00760000119148_ENSG00000092847	motif	-0.0151532677848	3	14	0	0	1
UQCRC2	ENSGT00550000074666_ENSG00000140740	motif	-0.17845254161	0	18	0	0	1
MEIS3	ENSGT00550000074260_ENSG00000105419	motif	-0.401518218623	0	8	0	0	1
SORD	ENSGT00550000074781_ENSG00000140263	motif	-0.200759109312	0	16	0	0	1
HTRA3	ENSGT00510000046315_ENSG00000170801	motif	-0.18894974994	0	17	0	0	1
PAXBP1	ENSGT00390000000455_ENSG00000159086	motif	-0.229438982071	0	14	0	0	1
FOXK1	ENSGT00920000148974_ENSG00000164916	motif	-0.184345479082	1	12	0	0	1
APBB2	ENSGT00390000000002_ENSG00000163697	motif	-0.229438982071	0	14	0	0	1
KDM3B	ENSGT00530000063039_ENSG00000120733	motif	-0.0865818392134	2	14	0	0	1
CRTAM	ENSGT00900000140811_ENSG00000109943_Ig_3	Ig	-0.247088134538	0	13	0	0	1
ABCD4	ENSGT00390000003950_ENSG00000119688	motif	0.214450327001	6	13	0	0	1
CDKAL1	ENSGT00530000063447_ENSG00000145996	motif	0.0562753036437	4	14	0	0	1
MAMLD1	ENSGT00730000111366_ENSG00000013619	motif	-0.0176788124157	3	12	0	0	1
TFIP11	ENSGT00390000012739_ENSG00000100109	motif	-0.247088134538	0	13	0	0	1
DLGAP2	ENSGT00550000074473_ENSG00000198010	motif	-0.0713026911169	2	17	0	0	1
PDZD4	ENSGT00510000046421_ENSG00000067840	motif	-0.267678812416	0	12	0	0	1
FOXJ3	ENSGT00920000148974_ENSG00000198815	motif	-0.267678812416	0	12	0	0	1
GPR89B	ENSGT00390000000684_ENSG00000188092	motif	-0.214143049933	0	15	0	0	2
SBDS	ENSGT00390000008135_ENSG00000126524	motif	0.368296480847	8	13	0	0	1
HNRNPLL	ENSGT00550000074508_ENSG00000143889_RRM_5	RRM	-0.122896986055	1	18	0	0	1
DISC1	ENSGT00390000006176_ENSG00000162946	motif	0.148987854251	5	12	0	0	1
DENND1C	ENSGT00760000118819_ENSG00000205744	motif	-0.267678812416	0	12	0	0	1
TRNAU1AP	ENSGT00510000047100_ENSG00000180098	motif	-0.214143049933	0	15	0	0	1
MAP2K4	ENSGT00760000119199_ENSG00000065559	motif	-0.0124791617052	3	17	0	0	1
EGLN1	ENSGT00390000001936_ENSG00000135766	motif	-0.214143049933	0	15	0	0	1
TNRC6B	ENSGT00410000025966_ENSG00000100354	motif	-0.160607287449	0	20	0	0	1
SRGAP2C	ENSGT00760000118863_ENSG00000171943	motif	-0.147476383266	1	15	0	0	3
SACS	ENSGT00390000016695_ENSG00000151835	motif	-0.229438982071	0	14	0	0	1
DXO	ENSGT00390000006425_ENSG00000204348	motif	-0.292013249908	0	11	0	0	1
DNAH6	ENSGT00760000118964_ENSG00000115423_AAA_5	P-loop_NTPase	-0.134682860999	2	9	0	0	1
AGPAT4	ENSGT00890000139404_ENSG00000026652	motif	-0.229438982071	0	14	0	0	1
POLB	ENSGT00530000063002_ENSG00000070501	motif	-0.229438982071	0	14	0	0	1
SSBP2	ENSGT00390000009187_ENSG00000145687	motif	-0.158010410642	1	14	0	0	1
DOK6	ENSGT00730000110348_ENSG00000206052	motif	-0.170165057614	1	13	0	0	1
FARP1	ENSGT00920000148976_ENSG00000152767	motif	-0.0757591093117	2	16	0	0	1
RABEP1	ENSGT00530000063743_ENSG00000029725	motif	-0.267678812416	0	12	0	0	1
CHN2	ENSGT00920000148945_ENSG00000106069	motif	-0.0141430499325	3	15	0	0	2
PPP1CC	ENSGT00530000062911_ENSG00000186298	motif	-0.0132591093117	3	16	0	0	1
SLC26A3	ENSGT00760000119026_ENSG00000091138	motif	-0.169060302578	0	19	0	0	1
RIMBP2	ENSGT00390000017228_ENSG00000060709_SH3_2	SH3	-0.200759109312	0	16	0	0	1
CAMSAP2	ENSGT00390000010026_ENSG00000118200	motif	-0.130126220529	1	17	0	0	1
AMPD1	ENSGT00390000008190_ENSG00000116748	motif	-0.214143049933	0	15	0	0	1
TBX20	ENSGT00760000118897_ENSG00000164532	motif	-0.229438982071	0	14	0	0	1
G3BP2	ENSGT00390000011365_ENSG00000138757	motif	-0.200759109312	0	16	0	0	1
TBP	ENSGT00410000025389_ENSG00000112592	motif	-0.214143049933	0	15	0	0	1
TIAM2	ENSGT00920000148946_ENSG00000146426	motif	-0.0151532677848	3	14	0	0	1
NAALADL2	ENSGT00550000074421_ENSG00000177694	motif	-0.321214574899	0	10	0	0	1
GGA3	ENSGT00920000148990_ENSG00000125447	motif	-0.200759109312	0	16	0	0	1
ALDH1L2	ENSGT00760000118999_ENSG00000136010	motif	0.0606041731548	4	13	0	0	1
TMEM47	ENSGT00530000063484_ENSG00000147027	motif	-0.116428723631	1	19	0	0	1
ARMC3	ENSGT00730000110852_ENSG00000165309_Arm	TPR	-0.229438982071	0	14	0	0	1
RUBCN	ENSGT00550000074570_ENSG00000145016	motif	0.119190283401	5	15	0	0	1
DENND5B	ENSGT00760000118819_ENSG00000170456	motif	-0.214143049933	0	15	0	0	1
BRD1	ENSGT00740000114866_ENSG00000100425	motif	-0.18894974994	0	17	0	0	1
USF3	ENSGT00390000015759_ENSG00000176542	motif	-0.158010410642	1	14	0	0	1
ERN1	ENSGT00390000015684_ENSG00000178607	motif	-0.0865818392134	2	14	0	0	1
CASTOR2	ENSGT00390000006208_ENSG00000274070	motif	-0.0151532677848	3	14	0	0	2
ATP13A3	ENSGT00530000063001_ENSG00000133657	motif	0.0492408906883	4	16	0	0	1
RBM5	ENSGT00510000046476_ENSG00000003756	motif	-0.229438982071	0	14	0	0	1
GRB10	ENSGT00550000074537_ENSG00000106070	motif	-0.200759109312	0	16	0	0	1
STK11IP	ENSGT00530000063625_ENSG00000144589_LRR_8	LRR	-0.247088134538	0	13	0	0	1
KPNB1	ENSGT00550000074898_ENSG00000108424_HEAT	TPR	-0.0132591093117	3	16	0	0	1
ENOX2	ENSGT00390000006788_ENSG00000165675	motif	-0.0163189037683	3	13	0	0	1
RASEF	ENSGT00890000139330_ENSG00000165105	motif	-0.247088134538	0	13	0	0	1
USP38	ENSGT00890000139367_ENSG00000170185	motif	-0.0865818392134	2	14	0	0	1
AURKA	ENSGT00910000144066_ENSG00000087586	motif	-0.170165057614	1	13	0	0	1
SLU7	ENSGT00390000002292_ENSG00000164609	motif	-0.200759109312	0	16	0	0	1
SNX14	ENSGT00800000124081_ENSG00000135317	motif	-0.200759109312	0	16	0	0	1
TTI1	ENSGT00390000009748_ENSG00000101407	motif	-0.170165057614	1	13	0	0	1
ALG5	ENSGT00550000074941_ENSG00000120697	motif	-0.229438982071	0	14	0	0	1
DNMT1	ENSGT00390000005100_ENSG00000130816	motif	-0.214143049933	0	15	0	0	1
PCBP4	ENSGT00760000119144_ENSG00000090097_KH_1	KH	-0.15295932138	0	21	0	0	1
POGZ	ENSGT00530000063300_ENSG00000143442	motif	-0.247088134538	0	13	0	0	1
GLS2	ENSGT00390000010463_ENSG00000135423	motif	0.599065711616	11	13	0	0	1
SHROOM2	ENSGT00530000063061_ENSG00000146950	motif	-0.200759109312	0	16	0	0	1
GPD2	ENSGT00390000001718_ENSG00000115159	motif	-0.229438982071	0	14	0	0	1
SART3	ENSGT00900000141107_ENSG00000075856	motif	-0.229438982071	0	14	0	0	1
KHDRBS1	ENSGT00550000074434_ENSG00000121774	motif	0.432658569501	11	18	0	0	1
ZADH2	ENSGT00920000149172_ENSG00000180011	motif	-0.292013249908	0	11	0	0	1
BCL7A	ENSGT00390000002172_ENSG00000110987	motif	0.252523616734	7	15	0	0	1
DUSP27	ENSGT00760000118853_ENSG00000198842	motif	-0.267678812416	0	12	0	0	1
DGCR2	ENSGT00390000017655_ENSG00000070413	motif	-0.200759109312	0	16	0	0	1
CDH8	ENSGT00760000118954_ENSG00000150394_Cadherin	E-set	-0.267678812416	0	12	0	0	1
DDX1	ENSGT00900000140933_ENSG00000079785	motif	-0.0808097165992	2	15	0	0	1
MTSS1	ENSGT00390000002637_ENSG00000170873	motif	-0.158010410642	1	14	0	0	1
P4HTM	ENSGT00390000014570_ENSG00000178467	motif	-0.229438982071	0	14	0	0	1
HNF1A	ENSGT00920000149039_ENSG00000135100	motif	0.420872694557	7	9	0	0	1
FBXO28	ENSGT00390000002970_ENSG00000143756	motif	-0.0132591093117	3	16	0	0	1
PPP3CC	ENSGT00530000063087_ENSG00000120910	motif	-0.18894974994	0	17	0	0	1
HAUS1	ENSGT00390000006029_ENSG00000152240	motif	-0.229438982071	0	14	0	0	1
KATNAL2	ENSGT00550000074466_ENSG00000167216	motif	-0.147476383266	1	15	0	0	1
SEC24D	ENSGT00590000082962_ENSG00000150961	motif	-0.200759109312	0	16	0	0	1
CAPN5	ENSGT00760000118971_ENSG00000149260	motif	-0.200759109312	0	16	0	0	1
TRIM15	ENSGT00760000118838_ENSG00000204610_zf-RING_UBOX	RING	-0.013218706786	0	243	0	0	10
DDX3Y	ENSGT00900000140933_ENSG00000067048	motif	-0.160607287449	0	20	0	0	2
KCNK1	ENSGT00760000118858_ENSG00000135750	motif	-0.214143049933	0	15	0	0	1
GOLGB1	ENSGT00730000111007_ENSG00000173230	motif	0.341989589358	8	14	0	0	1
NEURL1	ENSGT00530000063117_ENSG00000107954	motif	-0.18894974994	0	17	0	0	1
DNAJC13	ENSGT00390000017582_ENSG00000138246	motif	-0.170165057614	1	13	0	0	1
GARNL3	ENSGT00760000119182_ENSG00000136895	motif	0.0606041731548	4	13	0	0	1
BMP10	ENSGT00760000118883_ENSG00000163217	motif	-0.138259109312	1	16	0	0	1
PDXK	ENSGT00390000003874_ENSG00000160209	motif	-0.130126220529	1	17	0	0	1
DICER1	ENSGT00510000046789_ENSG00000100697	motif	-0.158010410642	1	14	0	0	1
RAPGEF6	ENSGT00880000137870_ENSG00000158987	motif	-0.147476383266	1	15	0	0	2
WDR90	ENSGT00910000144186_ENSG00000161996_WD40	Beta_propeller	-0.229438982071	0	14	0	0	1
SAFB	ENSGT00730000110777_ENSG00000160633	motif	0.0342545326527	4	23	0	0	2
LEO1	ENSGT00550000074952_ENSG00000166477	motif	0.652523616734	13	15	0	0	1
MBTPS1	ENSGT00490000043404_ENSG00000140943	motif	-0.229438982071	0	14	0	0	1
NCLN	ENSGT00500000044945_ENSG00000125912	motif	-0.229438982071	0	14	0	0	1
RECQL4	ENSGT00550000074520_ENSG00000160957	motif	-0.267678812416	0	12	0	0	1
PRKACB	ENSGT00810000125385_ENSG00000142875	motif	-0.169060302578	0	19	0	0	1
GRIK3	ENSGT00910000143978_ENSG00000163873	motif	-0.229438982071	0	14	0	0	1
DEPDC5	ENSGT00390000016559_ENSG00000100150	motif	0.281638485354	8	17	0	0	2
GUCA1B	ENSGT00760000118820_ENSG00000112599_EF-hand_1	EF_hand	-0.292013249908	0	11	0	0	1
SORCS1	ENSGT00510000046443_ENSG00000108018	motif	0.0525236167341	4	15	0	0	1
BEGAIN	ENSGT00530000063778_ENSG00000183092	motif	-0.200759109312	0	16	0	0	1
RAB3GAP2	ENSGT00390000005794_ENSG00000118873	motif	0.214450327001	6	13	0	0	1
APOB	ENSGT00590000083139_ENSG00000084674	motif	1.54924089069	28	16	0	0	1
MIOS	ENSGT00390000015038_ENSG00000164654	motif	-0.184345479082	1	12	0	0	1
ANKRD13C	ENSGT00410000025381_ENSG00000118454	motif	-0.138259109312	1	16	0	0	1
ATM	ENSGT00670000098061_ENSG00000149311	motif	-0.17845254161	0	18	0	0	1
XRCC5	ENSGT00390000015674_ENSG00000079246	motif	-0.170165057614	1	13	0	0	1
C1orf87	ENSGT00390000008678_ENSG00000162598	motif	-0.368690958165	1	6	0	0	1
SMS	ENSGT00870000136506_ENSG00000102172	motif	-0.138259109312	1	16	0	0	1
ZDHHC13	ENSGT00530000063074_ENSG00000177054_Ank_2	Ank	-0.229438982071	0	14	0	0	1
ABT1	ENSGT00390000002062_ENSG00000146109	motif	-0.247088134538	0	13	0	0	1
RTF1	ENSGT00390000012493_ENSG00000137815	motif	-0.214143049933	0	15	0	0	1
LMNB2	ENSGT00910000143989_ENSG00000176619	motif	-0.170165057614	1	13	0	0	1
EMC3	ENSGT00390000005780_ENSG00000125037	motif	-0.158010410642	1	14	0	0	1
NACC1	ENSGT00760000119063_ENSG00000160877	motif	-0.0932419806914	2	13	0	0	1
SLC12A4	ENSGT00760000119053_ENSG00000124067	motif	-0.229438982071	0	14	0	0	1
FASN	ENSGT00530000063309_ENSG00000169710	motif	0.180374011953	7	21	0	0	1
HVCN1	ENSGT00530000063670_ENSG00000122986	motif	-0.229438982071	0	14	0	0	1
TENT4B	ENSGT00400000022055_ENSG00000121274	motif	0.127703875072	5	14	0	0	1
CLVS2	ENSGT00550000074253_ENSG00000146352	motif	-0.121214574899	2	10	0	0	1
RFXANK	ENSGT00920000149103_ENSG00000064490_Ank_5	Ank	-0.170165057614	1	13	0	0	1
TMX2	ENSGT00390000003751_ENSG00000213593	motif	-0.0865818392134	2	14	0	0	2
SLC16A6	ENSGT00760000118926_ENSG00000108932	motif	-0.169060302578	0	19	0	0	1
WTAP	ENSGT00390000013931_ENSG00000146457	motif	-0.200759109312	0	16	0	0	1
GAS7	ENSGT00860000133756_ENSG00000007237	motif	-0.147476383266	1	15	0	0	1
PGAM1	ENSGT00390000016700_ENSG00000171314	motif	-0.17845254161	0	18	0	0	2
NNT	ENSGT00390000004624_ENSG00000112992	motif	-0.214143049933	0	15	0	0	1
GABRB3	ENSGT00760000118821_ENSG00000166206	motif	0.0716231137284	4	11	0	0	1
CFAP43	ENSGT00530000064714_ENSG00000197748	motif	-0.200759109312	0	16	0	0	1
AC136352.3	ENSGT00760000119145_ENSG00000277666	motif	-0.229438982071	0	14	0	0	1
GTF2E2	ENSGT00390000011749_ENSG00000197265	motif	-0.158010410642	1	14	0	0	1
KPNA4	ENSGT00760000119094_ENSG00000186432_Arm	TPR	-0.200759109312	0	16	0	0	1
LIN54	ENSGT00390000013974_ENSG00000189308	motif	0.127703875072	5	14	0	0	1
KIF2A	ENSGT00920000148953_ENSG00000068796	motif	-0.122896986055	1	18	0	0	1
CPNE6	ENSGT00760000119085_ENSG00000100884	motif	-0.368690958165	1	6	0	0	1
NELFA	ENSGT00390000005342_ENSG00000185049	motif	-0.158010410642	1	14	0	0	1
TRIM62	ENSGT00760000118838_ENSG00000116525	motif	-0.138259109312	1	16	0	0	1
OLFM2	ENSGT00760000119005_ENSG00000105088	motif	-0.229438982071	0	14	0	0	1
XYLT2	ENSGT00760000119183_ENSG00000015532	motif	0.119190283401	5	15	0	0	1
PHKA1	ENSGT00520000055553_ENSG00000067177	motif	-0.121214574899	2	10	0	0	1
ATP11C	ENSGT00910000144008_ENSG00000101974	motif	-0.158010410642	1	14	0	0	1
UBASH3B	ENSGT00390000018249_ENSG00000154127	motif	-0.18894974994	0	17	0	0	1
LRTM2	ENSGT00920000148971_ENSG00000166159_LRR_8	LRR	-0.0673414304993	2	18	0	0	1
TKTL1	ENSGT00390000005240_ENSG00000007350	motif	-0.267678812416	0	12	0	0	2
MCM9	ENSGT00920000149094_ENSG00000111877	motif	-0.214143049933	0	15	0	0	1
EXOSC9	ENSGT00530000063093_ENSG00000123737	motif	0.252523616734	7	15	0	0	1
CADPS2	ENSGT00590000083094_ENSG00000081803	motif	0.0716231137284	4	11	0	0	1
GRID2IP	ENSGT00870000136417_ENSG00000215045	motif	-0.17845254161	0	18	0	0	1
UBE3B	ENSGT00550000074668_ENSG00000151148	motif	-0.214143049933	0	15	0	0	1
CHD3	ENSGT00760000119067_ENSG00000170004	motif	-0.292013249908	0	11	0	0	1
STX16-NPEPL1	ENSGT00880000138049_ENSG00000254995	motif	0.252523616734	7	15	0	0	2
SGK1	ENSGT00920000148938_ENSG00000118515	motif	-0.0151532677848	3	14	0	0	1
EXTL3	ENSGT00550000074496_ENSG00000012232	motif	-0.170165057614	1	13	0	0	1
KLHL23	ENSGT00910000143979_ENSG00000213160_Kelch_1	Beta_propeller	0.105167897118	5	17	0	0	1
TNPO1	ENSGT00550000074720_ENSG00000083312_HEAT_EZ	TPR	-0.214143049933	0	15	0	0	1
RGL2	ENSGT00910000143985_ENSG00000237441	motif	0.189392712551	7	20	0	0	3
CLEC18B	ENSGT00900000141128_ENSG00000140839	motif	-0.184345479082	1	12	0	0	3
ACACB	ENSGT00550000074703_ENSG00000076555	motif	-0.214143049933	0	15	0	0	1
SYNJ1	ENSGT00760000119075_ENSG00000159082	motif	-0.229438982071	0	14	0	0	1
ERG	ENSGT00760000118907_ENSG00000157554	motif	-0.0176788124157	3	12	0	0	1
RFC5	ENSGT00550000075072_ENSG00000111445	motif	-0.158010410642	1	14	0	0	1
BTBD1	ENSGT00550000074511_ENSG00000064726	motif	0.137527250078	5	13	0	0	1
ARAF	ENSGT00900000140880_ENSG00000078061	motif	-0.267678812416	0	12	0	0	1
EXOC3L1	ENSGT00530000062934_ENSG00000179044	motif	-0.184345479082	1	12	0	0	1
SRSF5	ENSGT00910000144049_ENSG00000100650	motif	-0.0151532677848	3	14	0	0	1
GOLGA8M	ENSGT00530000062932_ENSG00000188626_GOLGA2L5	GOLGA2L5	-0.0973377499693	0	33	0	0	19
DHX34	ENSGT00910000144017_ENSG00000134815	motif	-0.0932419806914	2	13	0	0	1
GUCY1A1	ENSGT00760000118959_ENSG00000164116	motif	-0.247088134538	0	13	0	0	1
ZC3H18	ENSGT00730000111190_ENSG00000158545	motif	-0.214143049933	0	15	0	0	1
RSBN1	ENSGT00390000001969_ENSG00000081019	motif	-0.0151532677848	3	14	0	0	1
UBR5	ENSGT00850000132302_ENSG00000104517	motif	0.0525236167341	4	15	0	0	1
CLCN4	ENSGT00760000119109_ENSG00000073464	motif	-0.0865818392134	2	14	0	0	1
RXRB	ENSGT00760000118948_ENSG00000204231	motif	-0.101012145749	2	12	0	0	1
SEMA6A	ENSGT00760000119134_ENSG00000092421	motif	-0.229438982071	0	14	0	0	1
CDK11A	ENSGT00910000144030_ENSG00000008128	motif	-0.214143049933	0	15	0	0	2
IGHMBP2	ENSGT00910000144142_ENSG00000132740_Viral_helicase1	P-loop_NTPase	-0.214143049933	0	15	0	0	1
BUD23	ENSGT00390000014737_ENSG00000071462	motif	-0.0865818392134	2	14	0	0	1
UNC93A	ENSGT00530000063359_ENSG00000112494	motif	-0.169060302578	0	19	0	0	1
XKR4	ENSGT00530000062854_ENSG00000206579	motif	-0.247088134538	0	13	0	0	1
ATOH1	ENSGT00680000099860_ENSG00000172238	motif	-0.134682860999	2	9	0	0	1
EDEM3	ENSGT00530000063069_ENSG00000116406	motif	-0.0865818392134	2	14	0	0	1
COQ8A	ENSGT00550000074739_ENSG00000163050	motif	-0.18894974994	0	17	0	0	1
AL157392.5	ENSGT00390000015073_ENSG00000282246	motif	-0.18894974994	0	17	0	0	2
MINDY2	ENSGT00390000016607_ENSG00000128923	motif	-0.0808097165992	2	15	0	0	1
KIAA1324	ENSGT00390000011781_ENSG00000116299_Ephrin_rec_like	Ephrin_rec_like	1.23674089069	23	16	0	0	1
YARS	ENSGT00790000123100_ENSG00000134684	motif	0.0562753036437	4	14	0	0	1
MEX3A	ENSGT00390000018714_ENSG00000254726	motif	-0.267678812416	0	12	0	0	1
DCAF4	ENSGT00390000009546_ENSG00000119599	motif	-0.17845254161	0	18	0	0	3
PPIG	ENSGT00550000074595_ENSG00000138398	motif	-0.267678812416	0	12	0	0	1
JMJD6	ENSGT00530000063579_ENSG00000070495	motif	-0.229438982071	0	14	0	0	1
EXTL1	ENSGT00550000074496_ENSG00000158008	motif	0.137527250078	5	13	0	0	1
ERCC6L	ENSGT00590000083118_ENSG00000186871	motif	-0.17845254161	0	18	0	0	1
SENP6	ENSGT00530000063531_ENSG00000112701	motif	-0.200759109312	0	16	0	0	1
IGSF3	ENSGT00390000010278_ENSG00000143061_V-set	Ig	-0.079005205321	1	28	0	0	2
MYO1H	ENSGT00920000148963_ENSG00000174527	motif	-0.200759109312	0	16	0	0	1
RGS7BP	ENSGT00390000006968_ENSG00000186479	motif	-0.18894974994	0	17	0	0	1
SLC12A1	ENSGT00760000119053_ENSG00000074803	motif	-0.214143049933	0	15	0	0	1
PRPS2	ENSGT00550000074583_ENSG00000101911	motif	-0.200759109312	0	16	0	0	1
SPAST	ENSGT00570000078874_ENSG00000021574	motif	-0.229438982071	0	14	0	0	1
TAZ	ENSGT00390000018621_ENSG00000102125	motif	0.0606041731548	4	13	0	0	1
BAZ1A	ENSGT00920000148952_ENSG00000198604	motif	0.452523616734	10	15	0	0	1
AASS	ENSGT00390000013249_ENSG00000008311	motif	-0.229438982071	0	14	0	0	1
MPHOSPH9	ENSGT00500000044984_ENSG00000051825	motif	-0.247088134538	0	13	0	0	1
CLCN2	ENSGT00760000119109_ENSG00000114859	motif	-0.169060302578	0	19	0	0	1
HERC6	ENSGT00910000144004_ENSG00000138642_RCC1	Beta_propeller	-0.0527019890864	2	23	0	0	3
TBC1D16	ENSGT00550000074386_ENSG00000167291	motif	-0.229438982071	0	14	0	0	1
TRPC7	ENSGT00760000119180_ENSG00000069018	motif	-0.0865818392134	2	14	0	0	1
UPF3A	ENSGT00390000017146_ENSG00000169062	motif	-0.158010410642	1	14	0	0	1
PPARA	ENSGT00870000136388_ENSG00000186951	motif	-0.18894974994	0	17	0	0	1
EXOC7	ENSGT00390000003595_ENSG00000182473	motif	-0.247088134538	0	13	0	0	1
MEIS2	ENSGT00550000074260_ENSG00000134138	motif	0.137527250078	5	13	0	0	1
SARDH	ENSGT00530000063120_ENSG00000123453	motif	-0.214143049933	0	15	0	0	1
ARR3	ENSGT00390000013152_ENSG00000120500	motif	-0.200759109312	0	16	0	0	1
GRM8	ENSGT00760000118884_ENSG00000179603	motif	-0.0673414304993	2	18	0	0	1
HYOU1	ENSGT00390000016919_ENSG00000149428	motif	-0.247088134538	0	13	0	0	1
NCAPD2	ENSGT00390000017108_ENSG00000010292	motif	-0.229438982071	0	14	0	0	1
HTR2B	ENSGT00890000139331_ENSG00000135914	motif	-0.0151532677848	3	14	0	0	1
FAM83C	ENSGT00760000119168_ENSG00000125998	motif	0.420872694557	7	9	0	0	1
TSC22D3	ENSGT00530000063062_ENSG00000157514	motif	-0.247088134538	0	13	0	0	1
AC026398.1	ENSGT00690000101725_ENSG00000281938	motif	-0.214143049933	0	15	0	0	2
BRAF	ENSGT00900000140880_ENSG00000157764	motif	0.0562753036437	4	14	0	0	1
MAML1	ENSGT00530000063317_ENSG00000161021	motif	-0.247088134538	0	13	0	0	1
SIK1B	ENSGT00900000140806_ENSG00000275993	motif	-0.147476383266	1	15	0	0	2
NELFB	ENSGT00390000012665_ENSG00000188986	motif	-0.247088134538	0	13	0	0	1
ACTN3	ENSGT00760000118813_ENSG00000248746_Spectrin	Spectrin	-0.267678812416	0	12	0	0	1
RHOT2	ENSGT00390000014374_ENSG00000140983	motif	-0.214143049933	0	15	0	0	1
PLD1	ENSGT00390000008356_ENSG00000075651	motif	-0.169060302578	0	19	0	0	1
KIF5B	ENSGT00910000143992_ENSG00000170759	motif	-0.0124791617052	3	17	0	0	1
AATF	ENSGT00390000000288_ENSG00000275700	motif	-0.229438982071	0	14	0	0	1
ZDHHC15	ENSGT00880000137864_ENSG00000102383	motif	-0.214143049933	0	15	0	0	1
NMD3	ENSGT00390000005104_ENSG00000169251	motif	-0.229438982071	0	14	0	0	1
PSMD6	ENSGT00510000046608_ENSG00000163636	motif	-0.214143049933	0	15	0	0	1
RAB11FIP1	ENSGT00530000063203_ENSG00000156675	motif	-0.0212145748988	3	10	0	0	1
CSNK2A1	ENSGT00390000004215_ENSG00000101266	motif	0.0716231137284	4	11	0	0	2
AKAP10	ENSGT00390000015077_ENSG00000108599_RGS	RGS	0.341989589358	8	14	0	0	1
MKNK2	ENSGT00900000140876_ENSG00000099875	motif	-0.200759109312	0	16	0	0	1
PICK1	ENSGT00440000033690_ENSG00000100151	motif	-0.229438982071	0	14	0	0	1
ESRRG	ENSGT00760000118887_ENSG00000196482	motif	-0.158010410642	1	14	0	0	1
PHKB	ENSGT00520000055553_ENSG00000102893	motif	-0.247088134538	0	13	0	0	1
PTPN11	ENSGT00920000148980_ENSG00000179295	motif	-0.0141430499325	3	15	0	0	1
CARS	ENSGT00390000006347_ENSG00000110619	motif	0.484846732215	10	14	0	0	1
RAD54B	ENSGT00920000149014_ENSG00000197275	motif	-0.214143049933	0	15	0	0	2
PUM2	ENSGT00390000017241_ENSG00000055917_PUF	TPR	-0.158010410642	1	14	0	0	1
FAM78A	ENSGT00390000018059_ENSG00000126882	motif	-0.130126220529	1	17	0	0	1
KTN1	ENSGT00530000063895_ENSG00000126777	motif	0.270561017929	7	14	0	0	1
PRPF18	ENSGT00390000015073_ENSG00000165630	motif	-0.130126220529	1	17	0	0	2
HOMER3	ENSGT00390000017850_ENSG00000051128	motif	-0.247088134538	0	13	0	0	1
CEP152	ENSGT00630000089915_ENSG00000103995	motif	0.815654520918	13	12	0	0	1
MCRS1	ENSGT00390000005536_ENSG00000187778	motif	0.119190283401	5	15	0	0	1
APBA1	ENSGT00390000013578_ENSG00000107282	motif	-0.0757591093117	2	16	0	0	1
VIRMA	ENSGT00390000002833_ENSG00000164944	motif	-0.158010410642	1	14	0	0	1
ARHGEF7	ENSGT00920000148946_ENSG00000102606	motif	-0.122896986055	1	18	0	0	1
CT45A7	ENSGT00390000016655_ENSG00000273696	motif	-0.15295932138	0	21	0	0	2
C2CD3	ENSGT00510000048072_ENSG00000168014_C2	C2	-0.214143049933	0	15	0	0	1
IPO13	ENSGT00530000063347_ENSG00000117408_Xpo1	TPR	0.185856950067	6	15	0	0	1
SLC25A29	ENSGT00700000104295_ENSG00000197119_Mito_carr	Mito_carr	-0.18894974994	0	17	0	0	1
MSH5	ENSGT00550000074977_ENSG00000204410	motif	-0.214143049933	0	15	0	0	2
