ensembl_gene_id	genetree_id	gene_symbol	prd_score	identifier	netto_dup	loss	orthologs_cnt	clan	unit_cv	selectome	schaper_pos	mis_z	pLI	gt_dup	gt_root	segdup
ENSG00000218336	ENSGT00760000119131	TENM3	-0.1347870593	ENSGT00760000119131_ENSG00000218336_EGF_2	0	69	17	EGF	0.159765916	False	False	3.05515708	0.999937944	7	t117571	False
ENSG00000144895	ENSGT00730000111053	EIF2A	-0.1347870593	ENSGT00730000111053_ENSG00000144895_eIF2A	0	29	17	Beta_propeller	0.2172553923	True		-0.3748866951	0.0001589387	4	t117571	False
ENSG00000107863	ENSGT00920000148945	ARHGAP21	-0.1347870593	ENSGT00920000148945_ENSG00000107863	0	36	17	motif	0.2337770468	False	True	2.9632835887	0.9999466732	1	t117571	True
ENSG00000159788	ENSGT00760000119142	RGS12	-0.1347870593	ENSGT00760000119142_ENSG00000159788	0	44	17	motif	0	False		0.2542912211	0.0005603743	3	t117571	False
ENSG00000117600	ENSGT00620000087654	PLPPR4	-0.1347870593	ENSGT00620000087654_ENSG00000117600	0	18	17	motif	0.1960021399	False		NA	NA	2	t117571	False
ENSG00000112137	ENSGT00390000004420	PHACTR1	-0.1347870593	ENSGT00390000004420_ENSG00000112137_RPEL	0	38	17	RPEL	0.2290614236	False		0.7262843272	0.6641173152	2	t117571	True
ENSG00000146267	ENSGT00390000000753	FAXC	-0.1347870593	ENSGT00390000000753_ENSG00000146267	0	13	17	motif	0.0824621125	False		1.150095181	0.8724133222	4	t117571	False
ENSG00000143858	ENSGT00760000118973	SYT2	-0.1347870593	ENSGT00760000118973_ENSG00000143858	0	18	17	motif	0.2389067732	False		1.9537002029	0.8878109886	2	t117571	True
ENSG00000160072	ENSGT00730000111059	ATAD3B	-0.1347870593	ENSGT00730000111059_ENSG00000160072	0	30	17	motif	0.2535196476	True		1.0029498429	1.92301228016e-13	3	t117571	True
ENSG00000155380	ENSGT00760000118926	SLC16A1	-0.1347870593	ENSGT00760000118926_ENSG00000155380	0	34	17	motif	0.0615388899	False		1.0269566892	0.8260678781	2	t117571	False
ENSG00000146904	ENSGT00760000118975	EPHA1	-0.1347870593	ENSGT00760000118975_ENSG00000146904	0	14	17	motif	0.0824621125	True		-0.3350975869	5.30365074341e-11	1	t117571	False
ENSG00000198276	ENSGT00390000015696	UCKL1	-0.1347870593	ENSGT00390000015696_ENSG00000198276	0	20	17	motif	0.2362916988	True		2.70467554	1.42564770236e-08	4	t117571	False
ENSG00000100347	ENSGT00390000011355	SAMM50	-0.1347870593	ENSGT00390000011355_ENSG00000100347	0	11	17	motif	0	False		0.7692370838	0.0007271145	1	t117571	False
ENSG00000103335	ENSGT00390000013029	PIEZO1	-0.1347870593	ENSGT00390000013029_ENSG00000103335	0	27	17	motif	0.4865692082	False		-3.8956454535	0.5359690101	2	t117571	False
ENSG00000165802	ENSGT00390000000459	NSMF	-0.1347870593	ENSGT00390000000459_ENSG00000165802	0	26	17	motif	0.1985062465	True		2.6267090979	0.0465461743	2	t117571	False
ENSG00000134775	ENSGT00870000136417	FHOD3	-0.1347870593	ENSGT00870000136417_ENSG00000134775	0	43	17	motif	0.2748899677	False		0.3048525128	0.9975171228	1	t7711	False
ENSG00000205356	ENSGT00510000047886	TECPR1	-0.1347870593	ENSGT00510000047886_ENSG00000205356_Hyd_WA	0	105	17	Hyd_WA	0.1650883252	True	False	0.7201895221	2.43068227307e-07	1	t117571	False
ENSG00000146809	ENSGT00920000148951	ASB15	-0.1347870593	ENSGT00920000148951_ENSG00000146809_Ank_2	0	59	17	Ank	0.261348459	False	False	-0.20550378	6.00806210433e-08	3	t117571	False
ENSG00000172752	ENSGT00760000119000	COL6A5	-0.1347870593	ENSGT00760000119000_ENSG00000172752_VWA	0	19	17	vWA-like	0.2202380555	True	False	-1.776600259	9.56358791514e-12	6	t117571	False
ENSG00000100239	ENSGT00390000009899	PPP6R2	-0.1347870593	ENSGT00390000009899_ENSG00000100239_SAPS	0	49	17	SAPS	0.2827100019	False		0.2294464741	0.7187894741	2	t117571	True
ENSG00000070444	ENSGT00510000048287	MNT	-0.1347870593	ENSGT00510000048287_ENSG00000070444	0	16	17	motif	0.2239419568	False		1.0950658334	0.9604804598	3	t117571	False
ENSG00000170390	ENSGT00840000129744	DCLK2	-0.1347870593	ENSGT00840000129744_ENSG00000170390	0	51	17	motif	0.2290614236	False	False	2.1340357124	0.9663100946	1	t117571	False
ENSG00000137809	ENSGT00760000118782	ITGA11	-0.1347870593	ENSGT00760000118782_ENSG00000137809_FG-GAP	0	12	17	Beta_propeller	0.1579209729	False	False	-0.6990735954	0.0001161689	2	t117571	False
ENSG00000175662	ENSGT00920000148990	TOM1L2	-0.1347870593	ENSGT00920000148990_ENSG00000175662	0	23	17	motif	0.115220304	False		0.100975378	0.4144755077	3	t117571	False
ENSG00000014641	ENSGT00530000063410	MDH1	-0.1347870593	ENSGT00530000063410_ENSG00000014641	0	24	17	motif	0.0792904928	False		0.65717702	0.9826346174	1	t117571	False
ENSG00000138435	ENSGT00760000118930	CHRNA1	-0.1347870593	ENSGT00760000118930_ENSG00000138435	0	12	17	motif	0.0792904928	True		0.6403335895	8.7955682039e-06	2	t117571	False
ENSG00000151694	ENSGT00670000097974	ADAM17	-0.1347870593	ENSGT00670000097974_ENSG00000151694_Reprolysin	0	6	17	Peptidase_MA	0	True		1.6817448221	0.9973676453	4	t117571	False
ENSG00000073008	ENSGT00900000140811	PVR	-0.1347870593	ENSGT00900000140811_ENSG00000073008_Ig_3	0	3	17	Ig	0.1872104245	False		1.1257722716	5.51101308162e-07	5	t117571	False
ENSG00000143324	ENSGT00500000044895	XPR1	-0.1347870593	ENSGT00500000044895_ENSG00000143324_SPX	0	7	17	SPX	0.2389067732	True		3.6987014794	0.9981195883	1	t117571	False
ENSG00000115155	ENSGT00550000074414	OTOF	-0.1347870593	ENSGT00550000074414_ENSG00000115155_C2	0	13	17	C2	0.2523405619	True	False	-0.1849187249	4.32599885952e-25	2	t117571	False
ENSG00000126217	ENSGT00920000148975	MCF2L	-0.1347870593	ENSGT00920000148975_ENSG00000126217_RhoGEF	0	15	17	RhoGEF	0	False	False	1.9254377636	0.7955414044	2	t117571	False
ENSG00000088448	ENSGT00530000063667	ANKRD10	-0.1347870593	ENSGT00530000063667_ENSG00000088448_Ank_2	0	8	17	Ank	0.139170721	False	False	0.9192676794	0.1270731519	1	t117571	False
ENSG00000167880	ENSGT00760000119163	EVPL	-0.1347870593	ENSGT00760000119163_ENSG00000167880_Plectin	0	25	17	Plectin	0.2189259624	False		0.3911041121	6.48709103472e-14	3	t117571	True
ENSG00000122034	ENSGT00910000144040	GTF3A	-0.1347870593	ENSGT00910000144040_ENSG00000122034_zf-C2H2	0	88	17	C2H2-zf	0.0975058763	True	False	NA	NA	1	t117571	False
ENSG00000189108	ENSGT00760000119071	IL1RAPL2	-0.1347870593	ENSGT00760000119071_ENSG00000189108_Ig_2	0	35	17	Ig	0.3893295563	False	False	2.0317165454	0.973379476	3	t117571	True
ENSG00000153395	ENSGT00390000004914	LPCAT1	-0.1347870593	ENSGT00390000004914_ENSG00000153395_EF-hand_6	0	12	17	EF_hand	0.1237073076	False	False	2.0481045844	0.8136823744	1	t117571	False
ENSG00000150995	ENSGT00760000119152	ITPR1	-0.1347870593	ENSGT00760000119152_ENSG00000150995_RYDR_ITPR	0	7	17	RYDR_ITPR	0.1902971827	False		5.7519526373	1	3	t117571	False
ENSG00000100380	ENSGT00390000001347	ST13	-0.1347870593	ENSGT00390000001347_ENSG00000100380_TPR_1	0	23	17	TPR	0	True	False	0.9978173729	0.6594236237	2	t117571	True
ENSG00000139174	ENSGT00550000074438	PRICKLE1	-0.1347870593	ENSGT00550000074438_ENSG00000139174_LIM	0	13	17	Zn_Beta_Ribbon	0	False		1.5126521894	0.9919668587	1	t117571	False
ENSG00000241945	ENSGT00550000074981	PWP2	-0.1347870593	ENSGT00550000074981_ENSG00000241945_WD40	0	60	17	Beta_propeller	0.3798666177	True	False	0.0168135144	0.8754228481	3	t117571	False
ENSG00000162763	ENSGT00920000148971	LRRC52	-0.1347870593	ENSGT00920000148971_ENSG00000162763_LRR_8	0	12	17	LRR	0.1486912785	False	False	0.1439207682	0.0013290712	3	t117571	False
ENSG00000164111	ENSGT00760000118972	ANXA5	-0.1347870593	ENSGT00760000118972_ENSG00000164111_Annexin	0	3	17	Annexin	0	False	False	0.1479570837	3.81587630792e-06	1	t117571	False
ENSG00000010295	ENSGT00510000046803	IFFO1	-0.1347870593	ENSGT00510000046803_ENSG00000010295_Filament	0	10	17	Filament	0.3237351105	False		2.6171625506	0.0207323487	2	t117571	False
ENSG00000114770	ENSGT00880000137856	ABCC5	-0.1347870593	ENSGT00880000137856_ENSG00000114770_SMC_N	0	17	17	P-loop_NTPase	0.0615388899	False	False	3.332543006	0.8962051349	0	t117571	True
ENSG00000187955	ENSGT00760000119000	COL14A1	-0.1347870593	ENSGT00760000119000_ENSG00000187955_fn3	0	10	17	E-set	0.2027113705	False	False	0.37638759	0.0013679175	2	t117571	False
ENSG00000163531	ENSGT00760000118840	NFASC	-0.1347870593	ENSGT00760000118840_ENSG00000163531_Ig_3	0	12	17	Ig	0.120700945	False	False	2.2614426094	0.9987626783	1	t117571	False
ENSG00000148516	ENSGT00630000089829	ZEB1	-0.1347870593	ENSGT00630000089829_ENSG00000148516_zf-H2C2_2	0	58	17	C2H2-zf	0	False	False	0.7309408145	0.9836127455	1	t117571	True
ENSG00000011376	ENSGT00390000015114	LARS2	-0.1347870593	ENSGT00390000015114_ENSG00000011376_tRNA-synt_1	0	15	17	HUP	0.3393908509	False		0.5370073756	2.60643828588e-07	2	t117571	False
ENSG00000182718	ENSGT00760000118972	ANXA2	-0.1347870593	ENSGT00760000118972_ENSG00000182718_Annexin	0	12	17	Annexin	0	False	False	-0.1696001819	0.0098434629	1	t117571	False
ENSG00000135299	ENSGT00920000148972	ANKRD6	-0.1347870593	ENSGT00920000148972_ENSG00000135299_Ank_2	0	34	17	Ank	0.2708293595	False		-1.2999057386	3.48769137996e-07	1	t7742	True
ENSG00000178537	ENSGT00700000104295	SLC25A20	-0.1347870593	ENSGT00700000104295_ENSG00000178537_Mito_carr	0	3	17	Mito_carr	0.1872104245	False	False	0.5368587791	2.04566835698e-07	3	t117571	False
ENSG00000163637	ENSGT00550000074438	PRICKLE2	-0.1347870593	ENSGT00550000074438_ENSG00000163637_LIM	0	5	17	Zn_Beta_Ribbon	0	False		2.5523638904	0.9878371857	2	t117571	False
ENSG00000206384	ENSGT00760000119000	COL6A6	-0.1347870593	ENSGT00760000119000_ENSG00000206384_VWA	0	19	17	vWA-like	0.2202380555	True	False	-2.149378959	3.59168701863e-45	6	t117571	False
ENSG00000137802	ENSGT00910000144156	MAPKBP1	-0.1347870593	ENSGT00910000144156_ENSG00000137802_WD40	0	51	17	Beta_propeller	0.1791867267	False	False	1.8002469884	0.9990248899	3	t117571	False
ENSG00000196116	ENSGT00890000139482	TDRD7	-0.1347870593	ENSGT00890000139482_ENSG00000196116_TUDOR	0	30	17	Tudor	0.2154901486	True	False	-0.0389057843	4.5654e-05	2	t117571	False
ENSG00000110841	ENSGT00760000119138	PPFIBP1	-0.1347870593	ENSGT00760000119138_ENSG00000110841_SAM_1	0	8	17	SAM	0	False	False	-0.1668623083	2.09888083813e-12	2	t117571	True
ENSG00000036448	ENSGT00860000133685	MYOM2	-0.1347870593	ENSGT00860000133685_ENSG00000036448_fn3	0	7	17	E-set	0.1361232101	True	False	-5.8714325862	1.48718449694e-55	2	t117571	False
ENSG00000150093	ENSGT00760000119064	ITGB1	-0.1347870593	ENSGT00760000119064_ENSG00000150093_EGF_2	0	23	17	EGF	0.059755154	False	False	3.468079832	0.9141116409	3	t117571	True
ENSG00000181790	ENSGT00920000148969	ADGRB1	-0.1347870593	ENSGT00920000148969_ENSG00000181790_TSP_1	0	61	17	TSP_1	0.1305265184	True	False	NA	NA	2	t7742	False
ENSG00000128594	ENSGT00760000118831	LRRC4	-0.1347870593	ENSGT00760000118831_ENSG00000128594_LRR_8	0	25	17	LRR	0.1529299642	False	False	2.2081326243	0.8773606716	3	t117571	False
ENSG00000156642	ENSGT00390000010516	NPTN	-0.1347870593	ENSGT00390000010516_ENSG00000156642_Ig_3	0	5	17	Ig	0.115220304	True	False	3.0991124036	0.988917853	1	t117571	False
ENSG00000106617	ENSGT00390000009849	PRKAG2	-0.1347870593	ENSGT00390000009849_ENSG00000106617_CBS	0	32	17	CBS	0	False	False	1.8461010083	0.9775574286	2	t117571	False
ENSG00000161082	ENSGT00560000076837	CELF5	-0.1347870593	ENSGT00560000076837_ENSG00000161082_RRM_1	0	11	17	RRM	0.3366210212	False		4.7762615695	0.9964057073	4	t117571	False
ENSG00000187676	ENSGT00530000063264	B3GLCT	-0.1347870593	ENSGT00530000063264_ENSG00000187676_Galactosyl_T	0	13	17	GT-A	0.1682900255	True		NA	NA	1	t117571	False
ENSG00000078747	ENSGT00760000118966	ITCH	-0.1347870593	ENSGT00760000118966_ENSG00000078747_WW	0	22	17	WW	0.0615388899	True		3.1702002791	0.9999901771	1	t117571	True
ENSG00000081248	ENSGT00830000128247	CACNA1S	-0.1347870593	ENSGT00830000128247_ENSG00000081248_Ion_trans	0	1	17	Ion_channel	0.0883883476	True	False	-0.9696561622	9.55874082626e-08	1	t7742	False
ENSG00000148400	ENSGT00810000125346	NOTCH1	-0.1347870593	ENSGT00810000125346_ENSG00000148400_EGF	0	176	17	EGF	0.154648342	False	False	4.4815122126	0.9999999943	1	t117571	False
ENSG00000117139	ENSGT00530000063118	KDM5B	-0.1347870593	ENSGT00530000063118_ENSG00000117139_PLU-1	0	37	17	PLU-1	0.1389226089	True		1.9942700286	5.0942e-05	1	t117571	False
ENSG00000189184	ENSGT00900000140770	PCDH18	-0.1347870593	ENSGT00900000140770_ENSG00000189184_Cadherin	0	6	17	E-set	0.133678986	False	False	-0.6212119977	0.0004425246	1	t117571	False
ENSG00000109686	ENSGT00760000119190	SH3D19	-0.1347870593	ENSGT00760000119190_ENSG00000109686_SH3_1	0	29	17	SH3	0.2824044949	False	False	-0.6395602958	0.375087386	6	t117571	False
ENSG00000011304	ENSGT00550000074508	PTBP1	-0.1347870593	ENSGT00550000074508_ENSG00000011304_RRM_5	0	2	17	RRM	0.1249425947	False	False	2.1056782743	0.9987391995	2	t117571	False
ENSG00000103657	ENSGT00910000144004	HERC1	-0.1347870593	ENSGT00910000144004_ENSG00000103657_RCC1	0	82	17	Beta_propeller	0.23733955	False	False	3.826131071	1	6	t117571	False
ENSG00000148204	ENSGT00910000144018	CRB2	-0.1347870593	ENSGT00910000144018_ENSG00000148204_EGF	0	94	17	EGF	0.2679313686	True	True	1.6411068479	3.46014603004e-05	3	t117571	False
ENSG00000132950	ENSGT00550000074408	ZMYM5	-0.1347870593	ENSGT00550000074408_ENSG00000132950_zf-FCS	0	31	17	TRASH	0.3082286909	False	True	-1.6898715184	0.2003781346	2	t117571	True
ENSG00000114120	ENSGT00550000074670	SLC25A36	-0.1347870593	ENSGT00550000074670_ENSG00000114120_Mito_carr	0	0	17	Mito_carr	0	False	False	1.8677263286	0.8830136186	2	t117571	False
ENSG00000151892	ENSGT00550000074579	GFRA1	-0.1347870593	ENSGT00550000074579_ENSG00000151892_GDNF	0	35	17	GDNF	0.345722529	False		1.5083645913	0.1195771426	4	t117571	False
ENSG00000077782	ENSGT00760000118923	FGFR1	-0.1347870593	ENSGT00760000118923_ENSG00000077782_I-set	0	2	17	Ig	0.1872104245	False		2.7983656078	0.9887442846	2	t117571	False
ENSG00000114757	ENSGT00390000013941	PEX5L	-0.1347870593	ENSGT00390000013941_ENSG00000114757_TPR_1	0	26	17	TPR	0.2131977003	False	False	2.5382641291	0.6640049063	2	t117571	False
ENSG00000164933	ENSGT00920000149145	SLC25A32	-0.1347870593	ENSGT00920000149145_ENSG00000164933_Mito_carr	0	1	17	Mito_carr	0.0824621125	False	False	0.7898286156	7.69073648141e-07	2	t117571	False
ENSG00000121741	ENSGT00550000074408	ZMYM2	-0.1347870593	ENSGT00550000074408_ENSG00000121741_zf-FCS	0	31	17	TRASH	0.3082286909	False	True	1.8519557525	0.9744599559	2	t117571	True
ENSG00000102996	ENSGT00760000118870	MMP15	-0.1347870593	ENSGT00760000118870_ENSG00000102996_Hemopexin	0	11	17	Hemopexin	0.1493597992	False	False	2.0425497349	0.6513050924	1	t117571	False
ENSG00000115677	ENSGT00900000141059	HDLBP	-0.1347870593	ENSGT00900000141059_ENSG00000115677_KH_1	0	45	17	KH	0.2840099042	False	False	4.4798634219	0.999998383	3	t117571	False
ENSG00000144810	ENSGT00760000118830	COL8A1	-0.1347870593	ENSGT00760000118830_ENSG00000144810_Collagen	0	133	17	Collagen	0.2019200586	False	False	0.5007265531	0.0381673646	1	t117571	False
ENSG00000185924	ENSGT00920000148971	RTN4RL1	-0.1347870593	ENSGT00920000148971_ENSG00000185924_LRR_8	0	5	17	LRR	0.0490845908	False	False	1.3236210765	0.7875305254	2	t117571	False
ENSG00000100122	ENSGT00760000118812	CRYBB1	-0.1347870593	ENSGT00760000118812_ENSG00000100122_Inhibitor_I36	0	0	17	gCrystallin	0	False		0.858184381	0.0003886505	2	t117571	False
ENSG00000130202	ENSGT00900000140811	NECTIN2	-0.1347870593	ENSGT00900000140811_ENSG00000130202_Ig_3	0	21	17	Ig	0.1872104245	False		NA	NA	5	t117571	True
ENSG00000140443	ENSGT00760000118818	IGF1R	-0.1347870593	ENSGT00760000118818_ENSG00000140443_fn3	0	25	17	E-set	0.1249425947	False		3.636006488	0.5529742596	4	t117571	False
ENSG00000100399	ENSGT00920000148957	CHADL	-0.1432112505	ENSGT00920000148957_ENSG00000100399_LRR_8	0	94	16	LRR	0.1751620479	False	False	-0.285701155	0.0808134563	3	t117571	False
ENSG00000110057	ENSGT00530000063359	UNC93B1	-0.1432112505	ENSGT00530000063359_ENSG00000110057_UNC-93	0	9	16	MFS	0.4092906916	True		1.3641009751	0.5138373759	4	t117571	True
ENSG00000081913	ENSGT00440000037833	PHLPP1	-0.1432112505	ENSGT00440000037833_ENSG00000081913_LRR_8	0	33	16	LRR	0.0850060761	True	False	2.4563400143	0.9181537572	1	t117571	False
ENSG00000198670	ENSGT00760000119133	LPA	-0.1432112505	ENSGT00760000119133_ENSG00000198670_Kringle	0	6	16	Kringle	0.5269591544	True	True	-1.1754466043	2.44222779248e-32	2	t117571	True
ENSG00000168259	ENSGT00890000139418	DNAJC7	-0.1432112505	ENSGT00890000139418_ENSG00000168259_TPR_1	0	13	16	TPR	0.0405720413	False	False	2.2867102506	0.9997279534	1	t117571	False
ENSG00000165300	ENSGT00910000144028	SLITRK5	-0.1432112505	ENSGT00910000144028_ENSG00000165300_LRR_8	0	3	16	LRR	0	False	False	2.1838556313	0.8120883084	1	t117571	False
ENSG00000183570	ENSGT00760000119144	PCBP3	-0.1432112505	ENSGT00760000119144_ENSG00000183570_KH_1	0	14	16	KH	0.1188052263	False	False	1.4279627584	0.9803154048	2	t117571	False
ENSG00000179242	ENSGT00760000118906	CDH4	-0.1432112505	ENSGT00760000118906_ENSG00000179242_Cadherin	0	9	16	E-set	0.0942248346	False		2.3898111899	0.966988414	1	t117571	False
ENSG00000213996	ENSGT00390000012913	TM6SF2	-0.1432112505	ENSGT00390000012913_ENSG00000213996_DUF2781	0	2	16	DUF2781	0.1188052263	False		0.5144487531	1.93541173326e-05	1	t117571	False
ENSG00000116731	ENSGT00920000149067	PRDM2	-0.1432112505	ENSGT00920000149067_ENSG00000116731_zf-C2H2	0	79	16	C2H2-zf	0.031496063	False	False	0.3344295658	0.9950406191	2	t117571	False
ENSG00000136045	ENSGT00390000017324	PWP1	-0.1432112505	ENSGT00390000017324_ENSG00000136045_WD40	0	39	16	Beta_propeller	0.3036918852	True	False	1.3091865099	1.85496315772e-05	2	t117571	False
ENSG00000144659	ENSGT00550000075117	SLC25A38	-0.1432112505	ENSGT00550000075117_ENSG00000144659_Mito_carr	0	1	16	Mito_carr	0.085106383	False	False	0.42144946	0.0682178285	1	t117571	False
ENSG00000163795	ENSGT00910000144103	ZNF513	-0.1432112505	ENSGT00910000144103_ENSG00000163795_zf-H2C2_2	0	76	16	C2H2-zf	0.231626039	True	False	0.8399892443	0.9407384283	1	t117571	False
ENSG00000118946	ENSGT00900000140770	PCDH17	-0.1432112505	ENSGT00900000140770_ENSG00000118946_Cadherin	0	7	16	E-set	0.093575162	False	False	5.1677358558	0.960498313	1	t117571	False
ENSG00000145375	ENSGT00900000140994	SPATA5	-0.1432112505	ENSGT00900000140994_ENSG00000145375_AAA_16	0	20	16	P-loop_NTPase	0.2857312375	True	False	-0.1841229706	4.64814283804e-10	3	t117571	True
ENSG00000196151	ENSGT00920000149054	WDSUB1	-0.1432112505	ENSGT00920000149054_ENSG00000196151_WD40	0	13	16	Beta_propeller	0	False		-0.7086639939	1.37628007456e-06	1	t117571	False
ENSG00000114742	ENSGT00920000149157	WDR48	-0.1432112505	ENSGT00920000149157_ENSG00000114742_WD40	0	46	16	Beta_propeller	0.1739130435	False	False	2.822758477	0.9998056485	2	t117571	False
ENSG00000125089	ENSGT00530000063812	SH3TC1	-0.1432112505	ENSGT00530000063812_ENSG00000125089_TPR_12	0	53	16	TPR	0.3449757447	False		-3.1725007529	1.08196254712e-27	3	t117571	False
ENSG00000154721	ENSGT00730000110678	JAM2	-0.1432112505	ENSGT00730000110678_ENSG00000154721_Ig_3	0	0	16	Ig	0	False		0.3360757561	0.1486606971	1	t117571	False
ENSG00000119661	ENSGT00390000016904	DNAL1	-0.1432112505	ENSGT00390000016904_ENSG00000119661_LRR_4	0	7	16	LRR	0.085106383	True	False	0.5292313641	0.0064014691	2	t7711	False
ENSG00000120549	ENSGT00390000012399	KIAA1217	-0.1432112505	ENSGT00390000012399_ENSG00000120549_AIP3	0	13	16	AIP3	0.3178198446	False		-0.7046093892	0.0141678943	2	t117571	False
ENSG00000149564	ENSGT00760000119145	ESAM	-0.1432112505	ENSGT00760000119145_ENSG00000149564_V-set	0	5	16	Ig	0	False		-1.1682064962	0.1919787136	2	t117571	False
ENSG00000182985	ENSGT00900000140811	CADM1	-0.1432112505	ENSGT00900000140811_ENSG00000182985_Ig_3	0	11	16	Ig	0	False		2.3626972583	0.9943864041	3	t117571	False
ENSG00000182752	ENSGT00390000009007	PAPPA	-0.1432112505	ENSGT00390000009007_ENSG00000182752_Sushi	0	85	16	EGF	0.2224071103	True	False	2.1504388906	0.9677514166	3	t117571	False
ENSG00000130487	ENSGT00900000140914	KLHDC7B	-0.1432112505	ENSGT00900000140914_ENSG00000130487_Kelch_1	0	17	16	Beta_propeller	0	False	False	3.1440201145	0.0005730668	0	t117571	False
ENSG00000166250	ENSGT00760000119145	CLMP	-0.1432112505	ENSGT00760000119145_ENSG00000166250_Ig_2	0	1	16	Ig	0.1290322581	False		0.787356258	3.02178689372e-05	1	t117571	False
ENSG00000197321	ENSGT00760000119111	SVIL	-0.1432112505	ENSGT00760000119111_ENSG00000197321_Gelsolin	0	47	16	ADF	0.1380131119	True		1.1305135128	0.999399704	2	t117571	True
ENSG00000114346	ENSGT00840000129846	ECT2	-0.1432112505	ENSGT00840000129846_ENSG00000114346_PTCB-BRCT	0	16	16	BRCT-like	0.3044991737	False		1.2378543582	2.55528752963e-05	2	t7711	False
ENSG00000132623	ENSGT00910000144039	ANKEF1	-0.1432112505	ENSGT00910000144039_ENSG00000132623_Ank_2	0	40	16	Ank	0.130089591	False		0.1231170059	2.75187176644e-09	2	t117571	False
ENSG00000127720	ENSGT00530000063745	METTL25	-0.1432112505	ENSGT00530000063745_ENSG00000127720	0	21	16	motif	0.3825056179	False		-2.3758005317	1.6482527255e-07	2	t117571	False
ENSG00000150401	ENSGT00550000074529	DCUN1D2	-0.1432112505	ENSGT00550000074529_ENSG00000150401	0	32	16	motif	0.1188052263	False		0.0622914195	9.91158372964e-05	1	t117571	False
ENSG00000145736	ENSGT00490000043395	GTF2H2	-0.1432112505	ENSGT00490000043395_ENSG00000145736	0	4	16	motif	0.2358625476	False		2.2729398054	0.7245617888	2	t117571	True
